,mp_id,diel,gap,diel_completed_at,gap_completed_at,completed_at
Nb4Pb3O13,mp-1173546,1598.3004773566663,3.2330999999999994,477815.688,488189.705,488189.705
Na2BeO2,mp-28588,7.64271182,4.4633,489954.644,458948.697,489954.644
CrPb2O5,mp-22373,13.630953043333337,2.4712,490819.059,485268.153,490819.059
Na3In(PO4)2,mp-6017,8.078942706666666,5.3169,490824.919,491831.63,491831.63
CaTe3O8,mp-15511,18.51682599,3.5349000000000004,494075.726,484347.926,494075.726
KBiO2,mp-30988,12.939970616666669,2.5982000000000003,494069.203,494422.333,494422.333
Ba3(GaS3)2,mp-29302,11.66557613,3.6887,494621.374,482448.054,494621.374
LaPdO3,mp-16415,16.517971083333336,0.0,495736.712,496381.993,496381.993
CdS2,mp-1095440,13.85495827,2.48,496732.106,494826.145,496732.106
LiBiS2,mp-1222404,60.84194179666666,2.0699000000000005,499963.61,498528.524,499963.61
Na6PbO5,mp-557401,8.630867776666665,2.3538,500748.32,497990.32,500748.32
Nb9PO25,mp-17677,53.19626144333333,3.6028,503369.479,454484.301,503369.479
Na(MoSe)3,mp-1186069,24.116841500000003,1.2542,503466.251,502547.123,503466.251
K4Be3O5,mp-28158,7.9789732266666675,4.9346,507378.177,496873.043,507378.177
VAgO3,mp-1178815,11.346812223333334,2.789,508594.303,511651.82,511651.82
BaZnP2O7,mp-14345,8.27239886,6.482,512649.263,510024.402,512649.263
Li2GeTeO6,mp-1222711,10.602679926666667,4.9274,513081.431,511427.689,513081.431
BaTi2O5,mp-558159,18.669302636666668,4.4139,514378.734,499444.44,514378.734
SbO2,mp-230,16.1041487,3.139099999999999,514994.995,511496.098,514994.995
Y3Sb5O12,mp-1207793,15.88760413,4.1105,516127.343,508589.584,516127.343
Rb3Y(PO4)2,mp-1209357,9.24639612,6.6597,517366.954,514244.214,517366.954
CsCNO,mp-1225916,5.320195573333333,6.049300000000001,524574.1170000001,522531.791,524574.1170000001
La2Be2GeO7,mp-19926,12.477309343333332,6.487,524616.728,515657.686,524616.728
FeAsSe,mp-1101894,39.19451294,1.2053000000000005,520588.753,524682.325,524682.325
Cu2PO5,mp-1203235,1.238581376666667,0.3023,525357.193,523434.855,525357.193
KYO2,mp-8409,13.983937283333333,5.6998,526560.717,526138.854,526560.717
YCu2Bi2(SeO2)2,mp-550306,2.034052206666667,0.0,489399.965,529005.125,529005.125
CsMoN3O11,mp-1200253,4.872892386666667,4.4089,530406.706,504258.835,530406.706
NaSc(SeO3)2,mp-1194561,10.96863105,5.2567,533350.023,520954.395,533350.023
NaBi(MoO4)2,mp-1210092,39.58568358666668,3.6033,534948.377,531340.0719999999,534948.377
Be(PO3)2,mp-27588,4.780339163333334,8.0904,536661.9739999999,530135.8840000001,536661.9739999999
KFe2S3,mp-22035,2.8394268966666667,0.0,536349.6070000001,539502.378,539502.378
RbAlSiO4,mp-6434,6.759589823333332,6.264,541090.985,535486.2590000001,541090.985
Bi2PbSe4,mp-675543,137.31099699333333,0.8122999999999996,541962.762,526424.128,541962.762
BaAg2SnSe4,mp-569114,12.02853684,1.2142000000000004,543329.48,541562.333,543329.48
LiAl(Si2O5)2,mp-6442,4.405447886666667,7.2069,544820.683,540101.657,544820.683
LiYS2,mp-15788,17.225073696666666,2.9066999999999994,545908.686,546037.8659999999,546037.8659999999
BaSnO3,mp-3163,18.39234442,2.5453,546317.921,544960.148,546317.921
Rb2NbCuS4,mp-15221,7.216498940000001,3.0238,547304.548,542022.757,547304.548
KNa2GaO3,mp-17785,10.179021546666664,4.2733,548212.796,540148.2509999999,548212.796
Al6Cd4TeO12,mp-9535,6.678561039999999,3.9388,548508.029,547071.662,548508.029
RbAuSe,mp-9731,7.861373526666666,2.7988,549212.158,548460.701,549212.158
Ba6Bi2(TeO6)3,mp-1228122,24.730470856666667,2.9465,549640.468,529277.397,549640.468
Zr3Tl2(CuSe4)2,mp-1207399,36.26636492,1.1359000000000004,550007.887,549797.483,550007.887
GaPS4,mp-30979,6.40701688,3.4706,551122.6140000001,545942.243,551122.6140000001
Zr2Sb2Pb4O13,mp-1215826,29.81138479333334,2.7149,551670.425,541239.564,551670.425
Cd2SiO4,mp-4530,10.486137063333334,3.221,540595.711,553597.078,553597.078
TlAsO4,mp-754214,20.660743330000003,1.6323000000000003,554574.504,550587.398,554574.504
GaAgSe2,mp-5518,12.832806556666668,1.3593000000000002,554856.022,552360.22,554856.022
Cs3PSe4,mp-583193,6.5764774500000005,2.9957000000000003,555262.9820000001,549416.7069999999,555262.9820000001
Tl6TeO6,mp-8387,17.67341430333333,2.1249,556396.833,553627.7409999999,556396.833
Cs2NaAsO4,mp-8314,7.357818973333334,5.5839,556990.612,553334.584,556990.612
CsSr2Ta3O10,mp-7181,26.364036693333333,3.3453,558749.583,555420.061,558749.583
BaCdP2O7,mp-6695,9.048492003333331,5.723,559960.292,560307.99,560307.99
ZrGeO4,mp-8042,17.703210069999997,5.8855,560929.142,559410.6,560929.142
BiAsO4,mp-27911,35.66068860666667,4.8993,567153.41,558501.063,567153.41
NaZr2(AsO4)3,mp-553912,10.022746666666666,5.8466000000000005,567234.499,559240.68,567234.499
Sc6N2O5,mp-755813,2.9100537500000003,0.0,568800.876,568345.185,568800.876
ZnCu2SiSe4,mp-1232332,12.020950926666666,1.9108,564161.257,569627.678,569627.678
CuBiPtS3,mp-865018,36.810703376666666,1.1443000000000003,570858.324,570522.249,570858.324
KTlO2,mp-8175,13.201315926666668,2.1118,569516.105,572715.238,572715.238
Na2Ga2Se3,mp-1173753,10.433505276666668,2.2009,573234.281,566210.167,573234.281
MgSn(BO3)2,mp-11715,8.186641646666668,5.7797,573377.533,571905.672,573377.533
CsAl(MoO4)2,mp-505784,6.028243400000001,5.4527,574329.109,572399.868,574329.109
KSb3O5,mp-31001,13.81296379,4.0084,577227.683,564202.009,577227.683
Rb2Mo3O10,mp-541075,7.441550566666667,4.888,580718.918,560737.15,580718.918
PdSe,mp-21165,1.2916884733333334,0.423,581026.085,579245.595,581026.085
BAsO4,mp-3277,5.60032543,6.4656,581885.904,582282.528,582282.528
K2Al2B2O7,mp-560217,6.84783923,6.4082,582932.674,567923.644,582932.674
Ba3Zn3Te(PO7)2,mp-1190416,9.987406086666669,4.8117,582976.88,580718.698,582976.88
Tl2Hg3Se4,mp-1105692,20.65052179,1.8354000000000004,583188.047,577841.693,583188.047
RbNb2PSe10,mp-1192452,9.389587083333334,1.7628,584997.28,570520.025,584997.28
RbNa2BO3,mp-8872,6.37038774,4.8384,586374.445,585841.902,586374.445
Rb3CuO2,mp-28568,7.328001093333334,3.1688,588946.625,560393.879,588946.625
CuAsS,mp-5305,1.23023653,0.5986000000000002,586719.375,591415.071,591415.071
Y3CuSiS7,mp-561173,14.915365076666667,2.7582000000000004,593483.58,587089.154,593483.58
KVO3,mp-18815,8.1400895,4.3845,591841.215,594068.322,594068.322
BaMo2Se2O11,mp-554548,12.471729023333332,3.9013,595025.866,574368.081,595025.866
In2O3,mp-22598,9.79794968,2.5836,595124.301,582690.122,595124.301
CdCO3,mp-4385,8.534495766666666,4.7695,595881.129,594533.636,595881.129
CsSbSe2,mp-2969,13.63216194,1.8483,595767.846,596181.683,596181.683
Ta2PdSe6,mp-8436,1.60527516,0.0,597446.224,594499.379,597446.224
Li3AlGeO5,mp-6765,6.317517506666666,5.9609000000000005,599738.06,550111.271,599738.06
Cs2SrV4O12,mp-18160,7.808441453333334,3.9644,601005.284,597231.912,601005.284
Zr5Sb3Se,mp-1106288,7.4264821566666654,0.0,602743.396,595624.623,602743.396
Sr2SnS4,mp-30294,10.816112926666667,3.6318,604474.814,596922.657,604474.814
